#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3250     2.48682     2.20391  0.00819688
        3251      2.4487     2.20399  0.00819471
        3252     2.76273     2.20416  0.00819399
        3253     2.90124     2.20437  0.00819427
        3254     3.25705      2.2047  0.00819814
        3255     2.95461     2.20493  0.00819886
        3256     2.23759     2.20494  0.00819634
        3257     1.96942     2.20486  0.00819415
        3258     2.10123     2.20483  0.00819169
        3259     2.40095     2.20489   0.0081894
        3260     1.94431     2.20481  0.00818728
        3261     2.03159     2.20476  0.00818494
        3262     1.79269     2.20463  0.00818341
        3263     2.17915     2.20463   0.0081809
        3264     2.75319     2.20479  0.00818012
        3265     2.88497       2.205  0.00818027
        3266     2.65553     2.20514  0.00817893
        3267     3.07552     2.20541  0.00818076
        3268     3.03233     2.20566  0.00818217
        3269     2.61166     2.20578  0.00818061
        3270     2.47227     2.20586  0.00817851
        3271     2.75477     2.20603  0.00817773
        3272     2.57204     2.20614    0.008176
        3273     2.86006     2.20634  0.00817594
        3274     2.65036     2.20648  0.00817457
        3275     2.47106     2.20656  0.00817247
        3276     2.39982     2.20662  0.00817019
        3277     2.76692     2.20679  0.00816949
        3278     2.46122     2.20687  0.00816736
        3279     2.22788     2.20687  0.00816488
        3280     2.32191     2.20691  0.00816246
        3281     2.35219     2.20695  0.00816009
        3282     2.81974     2.20714  0.00815974
        3283     3.12479     2.20742  0.00816204
        3284     2.93656     2.20764  0.00816258
        3285      3.0124     2.20789  0.00816377
        3286     3.44744     2.20826  0.00816999
        3287     3.18209     2.20856  0.00817288
        3288     2.88864     2.20877  0.00817301
        3289     2.95075     2.20899  0.00817364
        3290     2.99257     2.20923  0.00817462
        3291     2.62743     2.20936  0.00817313
        3292     2.93423     2.20958  0.00817361
        3293      2.6102      2.2097  0.00817203
        3294     2.75784     2.20987  0.00817125
        3295     2.86718     2.21007   0.0081712
        3296     2.67876     2.21021  0.00816996
        3297     2.77568     2.21038  0.00816928
        3298     3.22881     2.21069  0.00817264
        3299     2.65405     2.21082  0.00817127
        3300     3.11274      2.2111  0.00817336
        3301     3.38331     2.21145  0.00817859
        3302     2.82527     2.21164  0.00817823
        3303     2.84307     2.21183  0.00817799
        3304     3.45129      2.2122  0.00818411
        3305     3.19097      2.2125  0.00818699
        3306     2.79529     2.21268  0.00818641
        3307     2.83077     2.21286  0.00818607
        3308     2.74999     2.21303  0.00818521
        3309     2.76796     2.21319  0.00818445
        3310     2.65402     2.21333  0.00818306
        3311     2.17799     2.21332   0.0081806
        3312     2.50053      2.2134  0.00817859
        3313     2.46266     2.21348  0.00817646
        3314     2.87754     2.21368  0.00817645
        3315      2.5954     2.21379   0.0081748
        3316     2.19737     2.21379  0.00817233
        3317     2.11421     2.21376  0.00816992
        3318     2.45081     2.21383  0.00816777
        3319     2.34032     2.21387   0.0081654
        3320     2.13948     2.21385  0.00816297
        3321     2.26642     2.21386  0.00816053
        3322      2.5155     2.21395  0.00815858
        3323     2.50599     2.21404   0.0081566
        3324     2.41774      2.2141  0.00815437
        3325     2.77905     2.21427  0.00815369
        3326     2.76164     2.21444   0.0081529
        3327     2.41305      2.2145  0.00815067
        3328     2.73225     2.21465   0.0081497
        3329     2.16774     2.21464  0.00814727
        3330     2.06822     2.21459  0.00814494
        3331     1.98985     2.21453  0.00814277
        3332     2.08109     2.21449  0.00814043
        3333     2.56493     2.21459  0.00813867
        3334     2.24604      2.2146  0.00813623
        3335     2.11061     2.21457  0.00813385
        3336     2.56502     2.21467  0.00813209
        3337     2.80975     2.21485  0.00813161
        3338     1.93958     2.21477  0.00812959
        3339     2.04717     2.21472  0.00812731
        3340     2.15076      2.2147   0.0081249
        3341     2.28596     2.21472   0.0081225
        3342     2.28117     2.21474  0.00812009
        3343     2.43926     2.21481  0.00811794
        3344     2.46836     2.21488  0.00811586
        3345     2.35928     2.21493  0.00811355
        3346     2.36082     2.21497  0.00811125
        3347     2.57595     2.21508  0.00810954
        3348     2.76563     2.21524  0.00810878
        3349     2.48604     2.21532  0.00810677
        3350     2.24194     2.21533  0.00810435
        3351     2.67281     2.21547  0.00810308
        3352     2.72886     2.21562  0.00810211
        3353     2.60036     2.21574  0.00810051
        3354     2.14042     2.21571  0.00809812
        3355     2.10608     2.21568  0.00809578
        3356     1.59137      2.2155   0.0080955
        3357     1.82181     2.21538  0.00809394
        3358     1.82086     2.21526  0.00809238
        3359     2.27453     2.21528  0.00808999
        3360     2.45801     2.21535  0.00808791
        3361     2.79558     2.21552  0.00808734
        3362     3.16554     2.21581  0.00808987
        3363     3.24736     2.21611  0.00809328
        3364     3.04801     2.21636  0.00809465
        3365     2.57687     2.21647  0.00809295
        3366     2.32888      2.2165  0.00809062
        3367     2.52523     2.21659  0.00808873
        3368     1.91549      2.2165  0.00808683
        3369     1.79119     2.21638  0.00808541
        3370     1.73503     2.21623  0.00808427
        3371     2.29586     2.21626  0.00808191
        3372     2.03447      2.2162  0.00807969
        3373     2.25371     2.21621  0.00807731
        3374      2.3761     2.21626  0.00807505
        3375     2.33499      2.2163  0.00807273
        3376     1.86398     2.21619  0.00807102
        3377     2.37144     2.21624  0.00806876
        3378     2.04603     2.21619  0.00806653
        3379     2.63705     2.21631   0.0080651
        3380     2.77123     2.21648  0.00806439
        3381     2.58158     2.21658  0.00806272
        3382     2.18638     2.21658  0.00806035
        3383      2.0379     2.21652  0.00805814
        3384     2.16458     2.21651  0.00805577
        3385      2.2648     2.21652   0.0080534
        3386     1.76348     2.21639  0.00805213
        3387     2.08866     2.21635  0.00804985
        3388     2.05834      2.2163   0.0080476
        3389     1.87429      2.2162  0.00804586
        3390     1.63742     2.21603   0.0080453
        3391      1.9829     2.21596  0.00804322
        3392     1.65535      2.2158  0.00804255
        3393     1.90571     2.21571   0.0080407
        3394     1.94978     2.21563  0.00803871
        3395     2.19548     2.21562  0.00803634
        3396     2.32148     2.21565  0.00803404
        3397     2.27394     2.21567  0.00803169
        3398     2.16555     2.21566  0.00802934
        3399     2.38843     2.21571  0.00802714
        3400     2.36132     2.21575  0.00802489
        3401      2.2916     2.21577  0.00802256
        3402     2.82254     2.21595  0.00802219
        3403     2.84947     2.21614  0.00802199
        3404     2.41795      2.2162  0.00801985
        3405      1.7748     2.21607  0.00801855
        3406     1.98232       2.216  0.00801649
        3407     1.70865     2.21585  0.00801552
        3408     1.53338     2.21565  0.00801566
        3409     1.67054     2.21549  0.00801491
        3410     1.63079     2.21532  0.00801439
        3411     1.62911     2.21515  0.00801388
        3412      1.8058     2.21503  0.00801243
        3413     2.36064     2.21507   0.0080102
        3414     1.87647     2.21497  0.00800847
        3415      1.9839      2.2149  0.00800641
        3416     2.06807     2.21486  0.00800418
        3417     2.31964     2.21489   0.0080019
        3418     2.28895     2.21491  0.00799958
        3419     2.48666     2.21499  0.00799764
        3420      2.4429     2.21506  0.00799558
        3421     2.20524     2.21505  0.00799324
        3422     2.41466     2.21511  0.00799112
        3423     2.50922      2.2152  0.00798925
        3424     2.39473     2.21525  0.00798709
        3425      2.5087     2.21534  0.00798521
        3426     2.43549      2.2154  0.00798314
        3427     2.11974     2.21537  0.00798086
        3428     1.95944      2.2153  0.00797888
        3429     1.95458     2.21522  0.00797692
        3430     2.09124     2.21519  0.00797467
        3431     2.29172     2.21521  0.00797238
        3432     2.04966     2.21516   0.0079702
        3433     2.33727      2.2152  0.00796796
        3434     2.38736     2.21525   0.0079658
        3435     2.44487     2.21531  0.00796376
        3436     2.42536     2.21537  0.00796168
        3437     2.08472     2.21534  0.00795945
        3438      1.9147     2.21525  0.00795762
        3439     1.84535     2.21514  0.00795603
        3440     1.93649     2.21506  0.00795413
        3441     2.11848     2.21503  0.00795187
        3442     2.16134     2.21502  0.00794957
        3443     2.24638     2.21502  0.00794727
        3444     1.99663     2.21496  0.00794521
        3445     1.53594     2.21476  0.00794535
        3446     1.73465     2.21462  0.00794427
        3447     1.58827     2.21444  0.00794404
        3448      1.9314     2.21436  0.00794216
        3449     2.11463     2.21433  0.00793991
        3450     2.53494     2.21443  0.00793815
        3451     2.81497      2.2146  0.00793776
        3452     2.53466     2.21469    0.007936
        3453     2.30407     2.21472  0.00793374
        3454     2.43565     2.21478  0.00793171
        3455     2.40269     2.21484   0.0079296
        3456     2.37127     2.21488  0.00792743
        3457     2.37453     2.21493  0.00792527
        3458     2.49486     2.21501  0.00792339
        3459     2.60693     2.21512  0.00792191
        3460     2.90277     2.21532  0.00792212
        3461     2.51376     2.21541   0.0079203
        3462     2.61041     2.21552  0.00791883
        3463     2.59099     2.21563  0.00791729
        3464     2.35469     2.21567   0.0079151
        3465      2.4135     2.21573  0.00791302
        3466     2.34008     2.21576  0.00791082
        3467     2.10027     2.21573  0.00790861
        3468     2.37483     2.21577  0.00790646
        3469     2.65998      2.2159  0.00790522
