#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3166     1.46657     1.32303  0.00676458
        3167     1.50577     1.32309  0.00676269
        3168     1.54615     1.32316  0.00676092
        3169     1.58761     1.32325   0.0067593
        3170     1.62879     1.32334  0.00675785
        3171     1.66983     1.32345  0.00675661
        3172      1.7113     1.32357  0.00675558
        3173      1.7526     1.32371  0.00675481
        3174     1.79361     1.32386   0.0067543
        3175     1.83374     1.32402  0.00675408
        3176     1.87286     1.32419  0.00675417
        3177     1.91208     1.32438  0.00675457
        3178      1.9513     1.32457  0.00675533
        3179      1.9897     1.32478  0.00675644
        3180     2.02649       1.325  0.00675792
        3181     2.06181     1.32523  0.00675977
        3182     2.09608     1.32548  0.00676198
        3183     2.12969     1.32573  0.00676457
        3184     2.16187     1.32599  0.00676755
        3185     2.19206     1.32626  0.00677088
        3186     2.22187     1.32654  0.00677459
        3187     2.25053     1.32683  0.00677866
        3188     2.27772     1.32713   0.0067831
        3189     2.30363     1.32744  0.00678788
        3190     2.32697     1.32775  0.00679298
        3191     2.34842     1.32807  0.00679838
        3192     2.36909      1.3284  0.00680406
        3193     2.38773     1.32873  0.00681002
        3194     2.40427     1.32907   0.0068162
        3195     2.41962     1.32941  0.00682261
        3196     2.43227     1.32975   0.0068292
        3197     2.44264      1.3301  0.00683593
        3198      2.4519     1.33045  0.00684279
        3199     2.45783      1.3308  0.00684972
        3200     2.46232     1.33116   0.0068567
        3201     2.46437     1.33151  0.00686369
        3202     2.46422     1.33187  0.00687065
        3203     2.46233     1.33222  0.00687757
        3204     2.45822     1.33257  0.00688439
        3205      2.4519     1.33292   0.0068911
        3206     2.44317     1.33327  0.00689765
        3207     2.43204     1.33361    0.006904
        3208     2.41953     1.33395  0.00691014
        3209     2.40496     1.33428  0.00691604
        3210     2.38818     1.33461  0.00692168
        3211     2.36876     1.33493  0.00692701
        3212     2.34752     1.33525  0.00693202
        3213     2.32574     1.33555  0.00693672
        3214     2.30209     1.33586  0.00694107
        3215     2.27643     1.33615  0.00694508
        3216      2.2496     1.33643  0.00694872
        3217     2.22123     1.33671    0.006952
        3218     2.19193     1.33697  0.00695492
        3219     2.16085     1.33723  0.00695747
        3220     2.12908     1.33747  0.00695965
        3221     2.09748     1.33771  0.00696149
        3222     2.06543     1.33794  0.00696299
        3223     2.03188     1.33815  0.00696416
        3224     1.99719     1.33836    0.006965
        3225     1.96316     1.33855  0.00696553
        3226     1.92895     1.33873  0.00696578
        3227     1.89444      1.3389  0.00696575
        3228     1.85926     1.33907  0.00696546
        3229     1.82521     1.33922  0.00696493
        3230     1.79046     1.33936  0.00696417
        3231     1.75607     1.33949  0.00696321
        3232     1.72261      1.3396  0.00696206
        3233     1.68944     1.33971  0.00696075
        3234     1.65759     1.33981  0.00695929
        3235     1.62616      1.3399   0.0069577
        3236     1.59544     1.33998    0.006956
        3237     1.56521     1.34005   0.0069542
        3238     1.53576     1.34011  0.00695232
        3239     1.50707     1.34016  0.00695036
        3240      1.4794      1.3402  0.00694835
        3241     1.45247     1.34024  0.00694629
        3242     1.42603     1.34026   0.0069442
        3243     1.40025     1.34028  0.00694208
        3244     1.37484     1.34029  0.00693995
        3245      1.3507      1.3403  0.00693781
        3246      1.3263     1.34029  0.00693568
        3247      1.3018     1.34028  0.00693355
        3248     1.27881     1.34026  0.00693144
        3249     1.25554     1.34023  0.00692936
        3250     1.23264      1.3402   0.0069273
        3251     1.20978     1.34016  0.00692529
        3252     1.18713     1.34011  0.00692332
        3253     1.16439     1.34006   0.0069214
        3254     1.14152        1.34  0.00691954
        3255     1.11824     1.33993  0.00691775
        3256     1.09502     1.33986  0.00691604
        3257     1.07162     1.33977   0.0069144
        3258     1.04761     1.33968  0.00691286
        3259     1.02447     1.33959  0.00691142
        3260     1.00034     1.33948  0.00691008
        3261    0.976293     1.33937  0.00690886
        3262    0.953386     1.33925  0.00690776
        3263    0.930065     1.33913  0.00690678
        3264    0.907434       1.339  0.00690593
        3265    0.884918     1.33886  0.00690521
        3266    0.863637     1.33871  0.00690463
        3267    0.843031     1.33856  0.00690418
        3268     0.82302      1.3384  0.00690387
        3269    0.804488     1.33824  0.00690369
        3270    0.788075     1.33807  0.00690363
        3271    0.772723      1.3379  0.00690369
        3272    0.759051     1.33772  0.00690384
        3273    0.747426     1.33754  0.00690409
        3274    0.736998     1.33736  0.00690442
        3275    0.729303     1.33717   0.0069048
        3276    0.723222     1.33698  0.00690524
        3277    0.719779      1.3368   0.0069057
        3278    0.719025     1.33661  0.00690616
        3279    0.719539     1.33642  0.00690662
        3280    0.721573     1.33623  0.00690706
        3281    0.727525     1.33605  0.00690744
        3282    0.735209     1.33586  0.00690777
        3283    0.745073     1.33568    0.006908
        3284    0.756099     1.33551  0.00690816
        3285    0.770146     1.33533   0.0069082
        3286    0.786174     1.33517  0.00690811
        3287    0.804084     1.33501   0.0069079
        3288    0.823533     1.33485  0.00690755
        3289    0.844167      1.3347  0.00690706
        3290    0.866818     1.33456  0.00690643
        3291    0.891352     1.33442  0.00690564
        3292    0.916417      1.3343  0.00690471
        3293    0.943064     1.33418  0.00690364
        3294    0.970167     1.33407  0.00690243
        3295    0.999004     1.33397  0.00690108
        3296     1.02772     1.33387  0.00689961
        3297     1.05733     1.33379  0.00689803
        3298      1.0867     1.33371  0.00689634
        3299     1.11636     1.33365  0.00689457
        3300     1.14589     1.33359  0.00689271
        3301     1.17463     1.33354  0.00689079
        3302     1.20262      1.3335  0.00688882
        3303     1.23115     1.33347   0.0068868
        3304     1.25837     1.33345  0.00688476
        3305     1.28507     1.33344  0.00688269
        3306     1.30918     1.33343  0.00688061
        3307     1.33297     1.33343  0.00687853
        3308     1.35537     1.33343  0.00687646
        3309      1.3753     1.33345  0.00687439
        3310     1.39459     1.33347  0.00687234
        3311     1.41174     1.33349   0.0068703
        3312     1.42717     1.33352  0.00686829
        3313     1.44108     1.33355  0.00686629
        3314     1.45299     1.33359  0.00686431
        3315     1.46359     1.33363  0.00686235
        3316      1.4722     1.33367  0.00686041
        3317     1.47955     1.33371  0.00685848
        3318     1.48471     1.33376  0.00685657
        3319     1.48798      1.3338  0.00685466
        3320     1.48965     1.33385  0.00685276
        3321     1.48954      1.3339  0.00685085
        3322     1.48843     1.33394  0.00684895
        3323     1.48542     1.33399  0.00684704
        3324     1.48179     1.33403  0.00684512
        3325     1.47688     1.33408   0.0068432
        3326     1.46979     1.33412  0.00684126
        3327     1.46177     1.33416  0.00683932
        3328     1.45217     1.33419  0.00683735
        3329       1.442     1.33422  0.00683537
        3330     1.43274     1.33425  0.00683339
        3331     1.42084     1.33428  0.00683138
        3332     1.40776      1.3343  0.00682937
        3333     1.39451     1.33432  0.00682734
        3334     1.37991     1.33433  0.00682531
        3335     1.36496     1.33434  0.00682327
        3336      1.3487     1.33435  0.00682123
        3337     1.33093     1.33434  0.00681918
        3338     1.31335     1.33434  0.00681714
        3339     1.29525     1.33433  0.00681511
        3340     1.27641     1.33431  0.00681309
        3341     1.25662     1.33429  0.00681109
        3342     1.23662     1.33426  0.00680912
        3343     1.21548     1.33422  0.00680717
        3344     1.19346     1.33418  0.00680527
        3345     1.17206     1.33413  0.00680341
        3346      1.1501     1.33408  0.00680159
        3347     1.12668     1.33401  0.00679984
        3348     1.10328     1.33395  0.00679816
        3349     1.07951     1.33387  0.00679656
        3350     1.05445     1.33379  0.00679504
        3351     1.02892     1.33369  0.00679362
        3352     1.00394      1.3336  0.00679231
        3353    0.979142     1.33349   0.0067911
        3354    0.954125     1.33338  0.00679002
        3355     0.92851     1.33326  0.00678907
        3356    0.903597     1.33313  0.00678825
        3357    0.879006     1.33299  0.00678758
        3358    0.854599     1.33285  0.00678705
        3359    0.830952      1.3327  0.00678668
        3360    0.807681     1.33255  0.00678646
        3361    0.786074     1.33238  0.00678638
        3362    0.765012     1.33221  0.00678646
        3363    0.744324     1.33204   0.0067867
        3364    0.723834     1.33186  0.00678709
        3365    0.705276     1.33167  0.00678762
        3366    0.687741     1.33148   0.0067883
        3367    0.671501     1.33129  0.00678912
        3368    0.656585     1.33108  0.00679005
        3369    0.642523     1.33088  0.00679111
        3370    0.629566     1.33067  0.00679229
        3371    0.617469     1.33046  0.00679357
        3372    0.606224     1.33025  0.00679495
        3373    0.597016     1.33003  0.00679641
        3374    0.587905     1.32981  0.00679795
        3375    0.579831     1.32959  0.00679957
        3376    0.573249     1.32936  0.00680124
        3377    0.568855     1.32914  0.00680296
        3378    0.564461     1.32891  0.00680471
        3379    0.560775     1.32868  0.00680649
        3380    0.557537     1.32846   0.0068083
        3381    0.555458     1.32823  0.00681012
        3382    0.553571       1.328  0.00681196
        3383    0.552836     1.32777   0.0068138
        3384     0.55374     1.32754  0.00681563
        3385    0.556052     1.32731  0.00681742
