#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2419    -3.82657    -3.81557 0.000109035
        2420    -3.82615    -3.81558 0.000109077
        2421    -3.82589    -3.81558 0.000109115
        2422    -3.82548    -3.81559 0.000109147
        2423    -3.82506    -3.81559 0.000109172
        2424    -3.82541     -3.8156 0.000109202
        2425    -3.82516     -3.8156 0.000109228
        2426    -3.82537     -3.8156 0.000109257
        2427    -3.82512    -3.81561 0.000109282
        2428    -3.82428    -3.81561 0.000109296
        2429     -3.8245    -3.81561 0.000109312
        2430    -3.82321    -3.81562 0.000109312
        2431    -3.82253    -3.81562 0.000109304
        2432    -3.82246    -3.81562 0.000109295
        2433    -3.82239    -3.81563 0.000109285
        2434    -3.82217    -3.81563 0.000109274
        2435    -3.82181    -3.81563 0.000109258
        2436    -3.82174    -3.81563 0.000109242
        2437    -3.82123    -3.81564 0.000109221
        2438    -3.82117    -3.81564   0.0001092
        2439    -3.82095    -3.81564 0.000109177
        2440    -3.82029    -3.81564 0.000109149
        2441    -3.81994    -3.81564 0.000109119
        2442    -3.81958    -3.81565 0.000109086
        2443    -3.81908    -3.81565  0.00010905
        2444    -3.81904    -3.81565 0.000109014
        2445    -3.81885    -3.81565 0.000108978
        2446    -3.81866    -3.81565  0.00010894
        2447    -3.81819    -3.81565 0.000108901
        2448    -3.81802    -3.81565  0.00010886
        2449    -3.81817    -3.81565 0.000108821
        2450    -3.81833    -3.81566 0.000108782
        2451     -3.8182    -3.81566 0.000108742
        2452    -3.81779    -3.81566 0.000108702
        2453    -3.81784    -3.81566 0.000108661
        2454    -3.81701    -3.81566 0.000108618
        2455    -3.81695    -3.81566 0.000108575
        2456    -3.81676    -3.81566 0.000108532
        2457    -3.81674    -3.81566 0.000108488
        2458     -3.8166    -3.81566 0.000108445
        2459    -3.81602    -3.81566 0.000108401
        2460    -3.81636    -3.81566 0.000108357
        2461    -3.81673    -3.81566 0.000108314
        2462    -3.81636    -3.81566 0.000108271
        2463    -3.81632    -3.81566 0.000108227
        2464    -3.81644    -3.81566 0.000108183
        2465    -3.81643    -3.81566  0.00010814
        2466    -3.81659    -3.81566 0.000108097
        2467    -3.81706    -3.81566 0.000108054
        2468    -3.81755    -3.81566 0.000108013
        2469    -3.81744    -3.81567 0.000107972
        2470     -3.8181    -3.81567 0.000107933
        2471    -3.81876    -3.81567 0.000107896
        2472    -3.81897    -3.81567 0.000107861
        2473    -3.81904    -3.81567 0.000107826
        2474     -3.8191    -3.81567 0.000107791
        2475    -3.81962    -3.81567  0.00010776
        2476    -3.82013    -3.81567 0.000107731
        2477    -3.82003    -3.81568 0.000107702
        2478    -3.82008    -3.81568 0.000107673
        2479    -3.82057    -3.81568 0.000107648
        2480    -3.82074    -3.81568 0.000107624
        2481    -3.82045    -3.81568 0.000107598
        2482    -3.82106    -3.81569 0.000107576
        2483    -3.82119    -3.81569 0.000107555
        2484    -3.82101    -3.81569 0.000107534
        2485    -3.82082    -3.81569  0.00010751
        2486    -3.82121     -3.8157  0.00010749
        2487    -3.82173     -3.8157 0.000107474
        2488    -3.82163     -3.8157 0.000107457
        2489    -3.82152     -3.8157 0.000107439
        2490    -3.82154     -3.8157 0.000107422
        2491    -3.82124    -3.81571 0.000107402
        2492    -3.82107    -3.81571  0.00010738
        2493    -3.82134    -3.81571 0.000107361
        2494    -3.82129    -3.81571 0.000107341
        2495    -3.82122    -3.81572 0.000107321
        2496    -3.82159    -3.81572 0.000107303
        2497    -3.82105    -3.81572 0.000107282
        2498    -3.82064    -3.81572 0.000107257
        2499    -3.82082    -3.81572 0.000107233
        2500    -3.82084    -3.81573  0.00010721
        2501     -3.8207    -3.81573 0.000107185
        2502     -3.8207    -3.81573 0.000107161
        2503    -3.82009    -3.81573 0.000107132
        2504    -3.81963    -3.81573 0.000107101
        2505    -3.81991    -3.81574 0.000107071
        2506    -3.82005    -3.81574 0.000107042
        2507    -3.81973    -3.81574 0.000107011
        2508    -3.81956    -3.81574  0.00010698
        2509    -3.81955    -3.81574 0.000106948
        2510    -3.81969    -3.81574 0.000106917
        2511    -3.81953    -3.81574 0.000106885
        2512    -3.81908    -3.81575  0.00010685
        2513    -3.81894    -3.81575 0.000106815
        2514    -3.81866    -3.81575 0.000106779
        2515    -3.81869    -3.81575 0.000106743
        2516    -3.81843    -3.81575 0.000106706
        2517    -3.81834    -3.81575 0.000106669
        2518    -3.81765    -3.81575 0.000106629
        2519    -3.81728    -3.81575 0.000106588
        2520    -3.81677    -3.81575 0.000106547
        2521    -3.81674    -3.81575 0.000106505
        2522    -3.81687    -3.81575 0.000106464
        2523    -3.81716    -3.81575 0.000106423
        2524    -3.81702    -3.81576 0.000106382
        2525    -3.81703    -3.81576 0.000106341
        2526    -3.81692    -3.81576   0.0001063
        2527    -3.81696    -3.81576 0.000106259
        2528    -3.81687    -3.81576 0.000106218
        2529    -3.81739    -3.81576 0.000106178
        2530    -3.81746    -3.81576 0.000106138
        2531    -3.81724    -3.81576 0.000106098
        2532    -3.81763    -3.81576 0.000106059
        2533    -3.81787    -3.81576  0.00010602
        2534    -3.81842    -3.81576 0.000105983
        2535    -3.81852    -3.81576 0.000105947
        2536    -3.81861    -3.81576 0.000105911
        2537    -3.81885    -3.81577 0.000105876
        2538    -3.81909    -3.81577 0.000105843
        2539    -3.81902    -3.81577 0.000105809
        2540    -3.81894    -3.81577 0.000105775
        2541      -3.819    -3.81577 0.000105741
        2542     -3.8189    -3.81577 0.000105706
        2543    -3.81909    -3.81577 0.000105673
        2544    -3.81956    -3.81577 0.000105642
        2545    -3.81912    -3.81578 0.000105608
        2546    -3.81897    -3.81578 0.000105574
        2547    -3.81925    -3.81578 0.000105542
        2548    -3.81876    -3.81578 0.000105507
        2549    -3.81962    -3.81578 0.000105476
        2550    -3.81941    -3.81578 0.000105444
        2551    -3.81948    -3.81578 0.000105413
        2552    -3.81939    -3.81579 0.000105381
        2553    -3.81989    -3.81579 0.000105352
        2554    -3.82023    -3.81579 0.000105325
        2555    -3.81981    -3.81579 0.000105296
        2556    -3.81983    -3.81579 0.000105266
        2557    -3.81999    -3.81579 0.000105238
        2558    -3.82015    -3.81579 0.000105211
        2559       -3.82     -3.8158 0.000105182
        2560    -3.81939     -3.8158 0.000105151
        2561    -3.81955     -3.8158  0.00010512
        2562     -3.8194     -3.8158 0.000105088
        2563    -3.81926     -3.8158 0.000105056
        2564    -3.81883     -3.8158 0.000105021
        2565    -3.81855     -3.8158 0.000104986
        2566    -3.81858    -3.81581 0.000104951
        2567    -3.81818    -3.81581 0.000104914
        2568    -3.81808    -3.81581 0.000104877
        2569    -3.81786    -3.81581 0.000104839
        2570    -3.81779    -3.81581 0.000104801
        2571    -3.81775    -3.81581 0.000104763
        2572    -3.81772    -3.81581 0.000104725
        2573    -3.81725    -3.81581 0.000104686
        2574    -3.81711    -3.81581 0.000104646
        2575    -3.81713    -3.81581 0.000104607
        2576    -3.81748    -3.81581 0.000104568
        2577    -3.81739    -3.81581 0.000104529
        2578    -3.81747    -3.81581 0.000104491
        2579    -3.81771    -3.81581 0.000104453
        2580    -3.81797    -3.81582 0.000104416
        2581    -3.81793    -3.81582 0.000104379
        2582    -3.81806    -3.81582 0.000104342
        2583    -3.81865    -3.81582 0.000104307
        2584    -3.81894    -3.81582 0.000104274
        2585    -3.81894    -3.81582  0.00010424
        2586    -3.81924    -3.81582 0.000104208
        2587    -3.81954    -3.81582 0.000104178
        2588    -3.81938    -3.81582 0.000104147
        2589    -3.81938    -3.81583 0.000104116
        2590    -3.82027    -3.81583  0.00010409
        2591    -3.82041    -3.81583 0.000104064
        2592    -3.81978    -3.81583 0.000104035
        2593     -3.8196    -3.81583 0.000104005
        2594    -3.81955    -3.81583 0.000103975
        2595    -3.81949    -3.81584 0.000103945
        2596    -3.81972    -3.81584 0.000103916
        2597     -3.8201    -3.81584 0.000103888
        2598    -3.82015    -3.81584 0.000103862
        2599    -3.82005    -3.81584 0.000103834
        2600    -3.81933    -3.81584 0.000103803
        2601    -3.81891    -3.81584  0.00010377
        2602    -3.81862    -3.81585 0.000103736
        2603    -3.81833    -3.81585   0.0001037
        2604    -3.81802    -3.81585 0.000103664
        2605    -3.81757    -3.81585 0.000103626
        2606    -3.81725    -3.81585 0.000103588
        2607    -3.81738    -3.81585 0.000103549
        2608    -3.81706    -3.81585 0.000103511
        2609    -3.81689    -3.81585 0.000103472
        2610    -3.81716    -3.81585 0.000103433
        2611    -3.81713    -3.81585 0.000103395
        2612     -3.8168    -3.81585 0.000103356
        2613    -3.81707    -3.81585 0.000103318
        2614    -3.81718    -3.81585 0.000103279
        2615    -3.81684    -3.81585  0.00010324
        2616    -3.81695    -3.81585 0.000103202
