#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        7732     1.67812     1.64427  0.00146513
        7733     1.67829     1.64428  0.00146494
        7734     1.67876     1.64428  0.00146476
        7735     1.67955     1.64428  0.00146458
        7736     1.68064     1.64429   0.0014644
        7737     1.68204     1.64429  0.00146422
        7738     1.68374      1.6443  0.00146404
        7739     1.68572      1.6443  0.00146386
        7740     1.68799     1.64431  0.00146368
        7741     1.69052     1.64432   0.0014635
        7742      1.6933     1.64432  0.00146333
        7743     1.69632     1.64433  0.00146315
        7744     1.69955     1.64434  0.00146298
        7745     1.70297     1.64434  0.00146281
        7746     1.70655     1.64435  0.00146265
        7747     1.71027     1.64436  0.00146248
        7748     1.71411     1.64437  0.00146232
        7749     1.71804     1.64438  0.00146216
        7750     1.72204     1.64439  0.00146201
        7751     1.72606      1.6444  0.00146186
        7752      1.7301     1.64441  0.00146171
        7753     1.73413     1.64442  0.00146157
        7754     1.73811     1.64443  0.00146143
        7755     1.74204     1.64445  0.00146129
        7756     1.74588     1.64446  0.00146116
        7757     1.74961     1.64447  0.00146104
        7758     1.75323     1.64449  0.00146092
        7759     1.75672      1.6445   0.0014608
        7760     1.76005     1.64452  0.00146069
        7761     1.76323     1.64453  0.00146058
        7762     1.76624     1.64455  0.00146048
        7763     1.76907     1.64456  0.00146038
        7764     1.77173     1.64458  0.00146028
        7765     1.77422      1.6446  0.00146019
        7766     1.77652     1.64461   0.0014601
        7767     1.77864     1.64463  0.00146001
        7768     1.78059     1.64465  0.00145993
        7769     1.78236     1.64467  0.00145985
        7770     1.78397     1.64468  0.00145977
        7771     1.78542      1.6447   0.0014597
        7772     1.78671     1.64472  0.00145962
        7773     1.78784     1.64474  0.00145955
        7774     1.78883     1.64476  0.00145948
        7775     1.78968     1.64478  0.00145941
        7776     1.79038     1.64479  0.00145934
        7777     1.79096     1.64481  0.00145928
        7778     1.79139     1.64483  0.00145921
        7779     1.79169     1.64485  0.00145915
        7780     1.79184     1.64487  0.00145908
        7781     1.79185     1.64489  0.00145902
        7782     1.79171     1.64491  0.00145895
        7783     1.79141     1.64493  0.00145888
        7784     1.79093     1.64495  0.00145882
        7785     1.79028     1.64496  0.00145875
        7786     1.78943     1.64498  0.00145868
        7787     1.78838       1.645  0.00145861
        7788     1.78711     1.64502  0.00145854
        7789     1.78561     1.64504  0.00145846
        7790     1.78387     1.64506  0.00145838
        7791     1.78188     1.64507   0.0014583
        7792     1.77963     1.64509  0.00145822
        7793     1.77711     1.64511  0.00145813
        7794     1.77432     1.64512  0.00145803
        7795     1.77125     1.64514  0.00145794
        7796     1.76789     1.64516  0.00145784
        7797     1.76425     1.64517  0.00145773
        7798     1.76033     1.64519  0.00145762
        7799     1.75614      1.6452   0.0014575
        7800     1.75168     1.64521  0.00145738
        7801     1.74696     1.64523  0.00145725
        7802       1.742     1.64524  0.00145711
        7803      1.7368     1.64525  0.00145697
        7804     1.73137     1.64526  0.00145683
        7805     1.72574     1.64527  0.00145668
        7806     1.71992     1.64528  0.00145652
        7807     1.71393     1.64529  0.00145636
        7808     1.70778      1.6453   0.0014562
        7809      1.7015     1.64531  0.00145603
        7810     1.69511     1.64531  0.00145586
        7811     1.68863     1.64532  0.00145568
        7812     1.68208     1.64532   0.0014555
        7813     1.67548     1.64533  0.00145532
        7814     1.66886     1.64533  0.00145514
        7815     1.66224     1.64533  0.00145495
        7816     1.65563     1.64533  0.00145477
        7817     1.64906     1.64533  0.00145458
        7818     1.64256     1.64533   0.0014544
        7819     1.63613     1.64533  0.00145421
        7820     1.62981     1.64533  0.00145403
        7821      1.6236     1.64533  0.00145384
        7822     1.61752     1.64532  0.00145366
        7823      1.6116     1.64532  0.00145348
        7824     1.60584     1.64531  0.00145331
        7825     1.60026     1.64531  0.00145313
        7826     1.59487      1.6453  0.00145296
        7827     1.58968     1.64529  0.00145279
        7828     1.58471     1.64529  0.00145263
        7829     1.57995     1.64528  0.00145247
        7830     1.57541     1.64527  0.00145231
        7831      1.5711     1.64526  0.00145215
        7832     1.56701     1.64525    0.001452
        7833     1.56315     1.64524  0.00145185
        7834     1.55952     1.64523  0.00145171
        7835     1.55612     1.64522  0.00145157
        7836     1.55293     1.64521  0.00145143
        7837     1.54996     1.64519   0.0014513
        7838     1.54719     1.64518  0.00145117
        7839     1.54462     1.64517  0.00145104
        7840     1.54225     1.64516  0.00145091
        7841     1.54005     1.64514  0.00145079
        7842     1.53803     1.64513  0.00145067
        7843     1.53616     1.64511  0.00145055
        7844     1.53445      1.6451  0.00145043
        7845     1.53288     1.64509  0.00145032
        7846     1.53144     1.64507  0.00145021
        7847     1.53011     1.64506   0.0014501
        7848     1.52889     1.64504  0.00144999
        7849     1.52776     1.64503  0.00144988
        7850      1.5267     1.64501  0.00144977
        7851     1.52572       1.645  0.00144967
        7852      1.5248     1.64498  0.00144956
        7853     1.52392     1.64497  0.00144946
        7854     1.52307     1.64495  0.00144936
        7855     1.52224     1.64493  0.00144926
        7856     1.52143     1.64492  0.00144916
        7857     1.52061      1.6449  0.00144906
        7858     1.51979     1.64489  0.00144896
        7859     1.51895     1.64487  0.00144887
        7860     1.51809     1.64486  0.00144877
        7861      1.5172     1.64484  0.00144868
        7862     1.51627     1.64482  0.00144859
        7863     1.51531     1.64481   0.0014485
        7864     1.51432     1.64479  0.00144841
        7865     1.51329     1.64477  0.00144832
        7866     1.51223     1.64476  0.00144824
        7867     1.51114     1.64474  0.00144815
        7868     1.51004     1.64472  0.00144807
        7869     1.50893      1.6447  0.00144799
        7870     1.50782     1.64469  0.00144791
        7871     1.50672     1.64467  0.00144783
        7872     1.50566     1.64465  0.00144775
        7873     1.50465     1.64463  0.00144768
        7874     1.50371     1.64462  0.00144761
        7875     1.50285      1.6446  0.00144753
        7876      1.5021     1.64458  0.00144746
        7877     1.50147     1.64456  0.00144739
        7878     1.50099     1.64454  0.00144732
        7879     1.50068     1.64453  0.00144726
        7880     1.50055     1.64451  0.00144719
        7881     1.50062     1.64449  0.00144712
        7882     1.50091     1.64447  0.00144705
        7883     1.50143     1.64445  0.00144698
        7884     1.50219     1.64443  0.00144691
        7885     1.50319     1.64442  0.00144684
        7886     1.50445      1.6444  0.00144676
        7887     1.50597     1.64438  0.00144668
        7888     1.50774     1.64436  0.00144661
        7889     1.50976     1.64435  0.00144652
        7890     1.51202     1.64433  0.00144644
        7891     1.51451     1.64431  0.00144635
        7892     1.51721      1.6443  0.00144625
        7893      1.5201     1.64428  0.00144616
        7894     1.52317     1.64427  0.00144605
        7895     1.52638     1.64425  0.00144595
        7896     1.52973     1.64424  0.00144584
        7897     1.53317     1.64422  0.00144572
        7898      1.5367     1.64421   0.0014456
        7899     1.54028      1.6442  0.00144548
        7900     1.54389     1.64418  0.00144535
        7901     1.54753     1.64417  0.00144522
        7902     1.55117     1.64416  0.00144509
        7903      1.5548     1.64415  0.00144495
        7904     1.55842     1.64414  0.00144481
        7905     1.56202     1.64413  0.00144466
        7906     1.56562     1.64412  0.00144451
        7907     1.56922     1.64411  0.00144436
        7908     1.57283      1.6441  0.00144421
        7909     1.57647     1.64409  0.00144405
        7910     1.58016     1.64408  0.00144389
        7911     1.58392     1.64407  0.00144373
        7912     1.58778     1.64407  0.00144356
        7913     1.59174     1.64406  0.00144339
        7914     1.59583     1.64405  0.00144322
        7915     1.60006     1.64405  0.00144305
        7916     1.60444     1.64404  0.00144288
        7917     1.60896     1.64404   0.0014427
        7918     1.61361     1.64404  0.00144253
        7919     1.61837     1.64403  0.00144235
        7920     1.62322     1.64403  0.00144217
        7921     1.62812     1.64403  0.00144199
        7922     1.63303     1.64403  0.00144181
        7923      1.6379     1.64403  0.00144162
        7924     1.64269     1.64403  0.00144144
        7925     1.64734     1.64403  0.00144126
        7926     1.65181     1.64403  0.00144108
        7927     1.65603     1.64403   0.0014409
        7928     1.65996     1.64403  0.00144072
        7929     1.66356     1.64403  0.00144054
        7930     1.66678     1.64404  0.00144036
        7931     1.66959     1.64404  0.00144018
        7932     1.67196     1.64404     0.00144
        7933     1.67386     1.64405  0.00143983
        7934     1.67528     1.64405  0.00143965
        7935      1.6762     1.64405  0.00143948
        7936     1.67662     1.64406   0.0014393
        7937     1.67654     1.64406  0.00143912
        7938     1.67596     1.64407  0.00143895
        7939     1.67489     1.64407  0.00143877
        7940     1.67335     1.64407   0.0014386
        7941     1.67135     1.64408  0.00143842
        7942     1.66891     1.64408  0.00143824
        7943     1.66607     1.64408  0.00143806
        7944     1.66284     1.64409  0.00143788
        7945     1.65926     1.64409   0.0014377
        7946     1.65536     1.64409  0.00143752
        7947     1.65118     1.64409  0.00143734
        7948     1.64676     1.64409  0.00143716
        7949     1.64213     1.64409  0.00143698
        7950     1.63734     1.64409   0.0014368
        7951     1.63242     1.64409  0.00143662
