#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4675       1.128     1.10042  0.00149207
        4676     1.12928     1.10043  0.00149177
        4677     1.13055     1.10043  0.00149146
        4678     1.13183     1.10044  0.00149116
        4679     1.13312     1.10045  0.00149086
        4680      1.1344     1.10045  0.00149055
        4681     1.13567     1.10046  0.00149026
        4682     1.13693     1.10047  0.00148996
        4683     1.13818     1.10048  0.00148966
        4684     1.13941     1.10049  0.00148937
        4685     1.14061     1.10049  0.00148907
        4686     1.14177      1.1005  0.00148878
        4687     1.14288     1.10051  0.00148849
        4688     1.14394     1.10052   0.0014882
        4689     1.14494     1.10053  0.00148791
        4690     1.14586     1.10054  0.00148763
        4691      1.1467     1.10055  0.00148734
        4692     1.14744     1.10056  0.00148706
        4693     1.14808     1.10057  0.00148678
        4694      1.1486     1.10058   0.0014865
        4695       1.149     1.10059  0.00148622
        4696     1.14926      1.1006  0.00148594
        4697     1.14937     1.10061  0.00148566
        4698     1.14932     1.10062  0.00148538
        4699      1.1491     1.10063   0.0014851
        4700     1.14872     1.10064  0.00148481
        4701     1.14815     1.10065  0.00148453
        4702      1.1474     1.10066  0.00148425
        4703     1.14646     1.10067  0.00148397
        4704     1.14533     1.10068  0.00148368
        4705       1.144     1.10069   0.0014834
        4706     1.14248      1.1007  0.00148311
        4707     1.14077     1.10071  0.00148282
        4708     1.13887     1.10072  0.00148252
        4709     1.13678     1.10072  0.00148223
        4710     1.13452     1.10073  0.00148193
        4711     1.13209     1.10074  0.00148163
        4712      1.1295     1.10074  0.00148133
        4713     1.12676     1.10075  0.00148103
        4714      1.1239     1.10075  0.00148072
        4715     1.12092     1.10076  0.00148041
        4716     1.11785     1.10076   0.0014801
        4717     1.11469     1.10077  0.00147979
        4718     1.11148     1.10077  0.00147948
        4719     1.10824     1.10077  0.00147917
        4720     1.10498     1.10077  0.00147885
        4721     1.10174     1.10077  0.00147854
        4722     1.09854     1.10077  0.00147823
        4723     1.09539     1.10077  0.00147791
        4724     1.09233     1.10077   0.0014776
        4725     1.08938     1.10076  0.00147729
        4726     1.08657     1.10076  0.00147698
        4727     1.08391     1.10076  0.00147667
        4728     1.08142     1.10075  0.00147637
        4729     1.07913     1.10075  0.00147606
        4730     1.07705     1.10074  0.00147576
        4731     1.07519     1.10074  0.00147546
        4732     1.07358     1.10073  0.00147516
        4733     1.07221     1.10073  0.00147486
        4734     1.07109     1.10072  0.00147456
        4735     1.07023     1.10071  0.00147426
        4736     1.06964     1.10071  0.00147396
        4737      1.0693      1.1007  0.00147367
        4738     1.06921     1.10069  0.00147337
        4739     1.06938     1.10069  0.00147308
        4740     1.06978     1.10068  0.00147278
        4741     1.07042     1.10068  0.00147248
        4742     1.07128     1.10067  0.00147219
        4743     1.07235     1.10066  0.00147189
        4744     1.07362     1.10066  0.00147159
        4745     1.07506     1.10065  0.00147129
        4746     1.07667     1.10065  0.00147099
        4747     1.07844     1.10064  0.00147068
        4748     1.08033     1.10064  0.00147038
        4749     1.08234     1.10063  0.00147008
        4750     1.08445     1.10063  0.00146977
        4751     1.08663     1.10063  0.00146946
        4752     1.08888     1.10063  0.00146916
        4753     1.09118     1.10062  0.00146885
        4754     1.09349     1.10062  0.00146854
        4755     1.09583     1.10062  0.00146823
        4756     1.09815     1.10062  0.00146792
        4757     1.10046     1.10062  0.00146762
        4758     1.10273     1.10062  0.00146731
        4759     1.10495     1.10062    0.001467
        4760     1.10712     1.10062  0.00146669
        4761     1.10921     1.10062  0.00146638
        4762     1.11121     1.10063  0.00146608
        4763     1.11313     1.10063  0.00146577
        4764     1.11495     1.10063  0.00146547
        4765     1.11667     1.10064  0.00146516
        4766     1.11829     1.10064  0.00146486
        4767     1.11979     1.10064  0.00146456
        4768     1.12118     1.10065  0.00146426
        4769     1.12246     1.10065  0.00146396
        4770     1.12363     1.10066  0.00146366
        4771      1.1247     1.10066  0.00146336
        4772     1.12565     1.10067  0.00146306
        4773     1.12651     1.10067  0.00146277
        4774     1.12726     1.10068  0.00146247
        4775     1.12793     1.10068  0.00146218
        4776      1.1285     1.10069  0.00146188
        4777     1.12899      1.1007  0.00146159
        4778     1.12939      1.1007   0.0014613
        4779     1.12971     1.10071    0.001461
        4780     1.12995     1.10071  0.00146071
        4781     1.13012     1.10072  0.00146042
        4782     1.13021     1.10073  0.00146012
        4783     1.13022     1.10073  0.00145983
        4784     1.13015     1.10074  0.00145954
        4785        1.13     1.10074  0.00145925
        4786     1.12976     1.10075  0.00145896
        4787     1.12944     1.10076  0.00145866
        4788     1.12904     1.10076  0.00145837
        4789     1.12854     1.10077  0.00145808
        4790     1.12795     1.10077  0.00145778
        4791     1.12727     1.10078  0.00145749
        4792     1.12649     1.10079   0.0014572
        4793     1.12561     1.10079   0.0014569
        4794     1.12462      1.1008  0.00145661
        4795     1.12354      1.1008  0.00145631
        4796     1.12235      1.1008  0.00145601
        4797     1.12107     1.10081  0.00145572
        4798     1.11968     1.10081  0.00145542
        4799      1.1182     1.10082  0.00145512
        4800     1.11663     1.10082  0.00145482
        4801     1.11498     1.10082  0.00145452
        4802     1.11325     1.10083  0.00145422
        4803     1.11144     1.10083  0.00145392
        4804     1.10958     1.10083  0.00145362
        4805     1.10765     1.10083  0.00145331
        4806     1.10568     1.10083  0.00145301
        4807     1.10367     1.10083  0.00145271
        4808     1.10164     1.10083  0.00145241
        4809     1.09958     1.10083  0.00145211
        4810     1.09753     1.10083   0.0014518
        4811     1.09547     1.10083   0.0014515
        4812     1.09343     1.10083   0.0014512
        4813     1.09142     1.10083   0.0014509
        4814     1.08943     1.10082   0.0014506
        4815     1.08748     1.10082   0.0014503
        4816     1.08559     1.10082  0.00145001
        4817     1.08374     1.10082  0.00144971
        4818     1.08195     1.10081  0.00144941
        4819     1.08022     1.10081  0.00144912
        4820     1.07855      1.1008  0.00144883
        4821     1.07695      1.1008  0.00144853
        4822      1.0754     1.10079  0.00144824
        4823     1.07391     1.10079  0.00144795
        4824     1.07248     1.10078  0.00144766
        4825     1.07109     1.10077  0.00144738
        4826     1.06976     1.10077  0.00144709
        4827     1.06847     1.10076  0.00144681
        4828     1.06722     1.10075  0.00144653
        4829       1.066     1.10075  0.00144624
        4830     1.06482     1.10074  0.00144596
        4831     1.06365     1.10073  0.00144568
        4832     1.06252     1.10072  0.00144541
        4833     1.06141     1.10072  0.00144513
        4834     1.06032     1.10071  0.00144486
        4835     1.05925      1.1007  0.00144458
        4836     1.05821     1.10069  0.00144431
        4837      1.0572     1.10068  0.00144404
        4838     1.05621     1.10067  0.00144377
        4839     1.05527     1.10066   0.0014435
        4840     1.05436     1.10065  0.00144324
        4841      1.0535     1.10064  0.00144297
        4842     1.05269     1.10063  0.00144271
        4843     1.05193     1.10062  0.00144244
        4844     1.05124     1.10061  0.00144218
        4845     1.05062      1.1006  0.00144192
        4846     1.05007     1.10059  0.00144166
        4847      1.0496     1.10058   0.0014414
        4848     1.04922     1.10057  0.00144114
        4849     1.04893     1.10056  0.00144089
        4850     1.04873     1.10055  0.00144063
        4851     1.04864     1.10054  0.00144037
        4852     1.04864     1.10053  0.00144011
        4853     1.04876     1.10052  0.00143986
        4854     1.04897     1.10051   0.0014396
        4855      1.0493      1.1005  0.00143934
        4856     1.04973     1.10049  0.00143908
        4857     1.05026     1.10048  0.00143882
        4858      1.0509     1.10047  0.00143856
        4859     1.05163     1.10046   0.0014383
        4860     1.05246     1.10045  0.00143804
        4861     1.05337     1.10044  0.00143778
        4862     1.05435     1.10043  0.00143751
        4863      1.0554     1.10042  0.00143725
        4864     1.05651     1.10041  0.00143698
        4865     1.05767      1.1004  0.00143671
        4866     1.05886     1.10039  0.00143644
        4867     1.06008     1.10038  0.00143617
        4868     1.06131     1.10037   0.0014359
        4869     1.06254     1.10037  0.00143562
        4870     1.06375     1.10036  0.00143535
        4871     1.06495     1.10035  0.00143507
        4872     1.06611     1.10035   0.0014348
        4873     1.06723     1.10034  0.00143452
        4874     1.06829     1.10033  0.00143424
        4875     1.06929     1.10033  0.00143396
        4876     1.07021     1.10032  0.00143368
        4877     1.07106     1.10031   0.0014334
        4878     1.07181     1.10031  0.00143311
        4879     1.07247      1.1003  0.00143283
        4880     1.07303      1.1003  0.00143255
        4881     1.07349     1.10029  0.00143227
        4882     1.07384     1.10029  0.00143198
        4883     1.07408     1.10028   0.0014317
        4884     1.07421     1.10027  0.00143142
        4885     1.07423     1.10027  0.00143113
        4886     1.07415     1.10026  0.00143085
        4887     1.07395     1.10026  0.00143057
        4888     1.07366     1.10025  0.00143029
        4889     1.07326     1.10025     0.00143
        4890     1.07277     1.10024  0.00142972
        4891     1.07219     1.10024  0.00142944
        4892     1.07153     1.10023  0.00142916
        4893     1.07078     1.10022  0.00142888
        4894     1.06998     1.10022   0.0014286
